YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201608,109930,657282,1,0,"N","TOPEKA",39.05,-95.68,393000,9540800
201608,109930,657283,1,.54,"W","OSAGE CITY",38.63,-95.83,3837800,9549800
201608,109930,657284,1,0,"N","TOPEKA",39.05,-95.68,393000,9540800
201608,109930,657285,1,0,"N","TOPEKA",39.05,-95.68,393000,9540800
201608,109930,657289,1,0,"N","TOPEKA",39.05,-95.68,393000,9540800
201608,109930,657294,1,3.45,"S","MERIDEN",39.13,-95.57,397800,9534200
201608,109930,657295,1,.87,"SE","PERRY",39.07,-95.39,394200,9523400
201608,109930,657297,1,0,"N","LAWRENCE ARPT",39.02,-95.22,391200,9513200
201608,109930,657299,1,.54,"E","LAWRENCE ARPT",39.02,-95.21,391200,9512600
201608,109930,657300,1,0,"N","TOPEKA",39.05,-95.68,393000,9540800
201608,109930,657302,1,0,"N","TOPEKA",39.05,-95.68,393000,9540800
201608,109936,657319,1,1.48,"NNE","HANOVER",39.9,-96.87,3954000,9652200
201608,109936,657320,1,1.28,"ENE","WAKARUSA",38.89,-95.68,3853400,9540800
201608,109936,657321,1,1.75,"SW","(FOE)FORBES FLD TOPE",38.93,-95.69,3855800,9541400
201608,109936,657322,1,1.48,"SSW","MORRILL",39.91,-95.69,3954600,9541400
201608,109936,657323,1,6.43,"SSE","OLPE",38.18,-96.14,3810800,968400
201608,109936,657324,1,4.84,"S","OLPE",38.2,-96.17,3812000,9610200
201608,109936,657325,1,3.62,"SSE","OLPE",38.22,-96.15,3813200,969000
201608,109936,657326,1,.69,"S","OLPE",38.26,-96.17,3815600,9610200
201608,109936,657327,1,3.51,"SE","OLPE",38.23,-96.13,3813800,967800
201608,109936,657328,1,5.62,"SE","OLPE",38.21,-96.1,3812600,966000
201608,109936,657329,1,3.33,"ESE","OLPE",38.26,-96.11,3815600,966600
201608,109936,657330,1,5.07,"ENE","OLPE",38.29,-96.08,3817400,964800
201608,109936,657331,1,1.75,"WSW","LAWRENCE",38.96,-95.26,3857600,9515600
201608,109936,657332,1,1.75,"WSW","LAWRENCE",38.96,-95.26,3857600,9515600
201608,109936,657333,1,3.2,"SSW","LAKE VIEW",38.98,-95.31,3858800,9518600
201608,109936,657334,1,1.77,"WSW","HARTFORD",38.29,-95.98,3817400,9558800
201608,109936,657336,1,3.2,"SSW","LAKE VIEW",38.98,-95.31,3858800,9518600
201608,109936,657337,1,1.75,"WSW","LAWRENCE",38.96,-95.26,3857600,9515600
201608,109936,657338,1,0,"N","LAWRENCE ARPT",39.02,-95.22,391200,9513200
201608,109936,657339,1,2.12,"NW","LAWRENCE",38.99,-95.26,3859400,9515600
201608,109936,657340,1,0,"N","LAWRENCE ARPT",39.02,-95.22,391200,9513200
201608,109936,657341,1,2.33,"SSW","LAKE VIEW",38.99,-95.3,3859400,9518000
201608,109936,657342,1,2.34,"NNE","STRAWN",38.3,-95.85,3818000,9551000
201608,109936,657343,1,1.48,"NNE","OTTUMWA",38.3,-95.79,3818000,9547400
201608,109936,657344,1,3.04,"WNW","SHARPE",38.3,-95.73,3818000,9543800
201608,109936,657345,1,3.04,"WNW","SHARPE",38.3,-95.73,3818000,9543800
201608,109936,657346,1,4.27,"NW","SHARPE",38.32,-95.74,3819200,9544400
201608,109936,657347,1,3.04,"WNW","SHARPE",38.3,-95.73,3818000,9543800
201608,109936,657348,1,3.04,"WNW","SHARPE",38.3,-95.73,3818000,9543800
201608,109936,657349,1,.69,"S","HALLS SUMMIT",38.34,-95.67,3820400,9540200
201608,109936,657350,1,1.08,"E","HALLS SUMMIT",38.35,-95.65,3821000,9539000
201608,109936,657351,1,6.24,"S","AGRICOLA",38.33,-95.52,3819800,9531200
201608,109936,657352,1,2.82,"N","HARRIS",38.36,-95.44,3821600,9526400
201608,109936,657353,1,2.82,"N","HARRIS",38.36,-95.42,3821600,9525200
201608,109936,657354,1,4.39,"E","SILKVILLE",38.42,-95.4,3825200,9524000
201608,109936,657355,1,5.07,"ENE","OLPE",38.29,-96.08,3817400,964800
201608,109936,657356,1,4.39,"E","SILKVILLE",38.42,-95.4,3825200,9524000
201608,109936,657357,1,0,"N","RICHMOND",38.4,-95.25,3824000,9515000
201608,109936,657358,1,1.28,"WNW","OTTAWA MUNI ARPT",38.54,-95.27,3832400,9516200
201608,109937,657368,1,1.29,"WNW","(EMP)EMPORIA MUNI AR",38.34,-96.2,3820400,9612000
201608,109937,657369,1,3.4,"SE","OTTAWA",38.59,-95.22,3835400,9513200
201608,109937,657371,1,1.48,"SSE","OTTAWA",38.6,-95.26,3836000,9515600
201608,109937,657373,1,0,"N","OTTAWA",38.62,-95.27,3837200,9516200
201608,109938,657376,1,1.42,"NNW","HADDAM",39.8677,-97.3138,3952062,9718828
201608,109938,657376,2,2.29,"NE","HADDAM",39.8723,-97.2681,3952338,9716086
201608,109938,657376,3,.96,"ESE","HADDAM",39.8423,-97.285,3950538,9717100
201608,109938,657376,4,.99,"W","HADDAM",39.8494,-97.3186,3950964,9719116
201608,109938,657379,1,.77,"NNW","ABILENE",38.9298,-97.2269,3855788,9713614
201608,109938,657379,2,.92,"ENE","ABILENE",38.9274,-97.2057,3855644,9712342
201608,109938,657379,3,.58,"WNW","ABILENE WRIGHT ARPK",38.9044,-97.2091,3854264,9712546
201608,109938,657379,4,.65,"NW","ABILENE ARPT",38.9066,-97.2386,3854396,9714316
201608,109941,657414,1,3.07,"WNW","(ICT)WICHITA ARPT",37.6596,-97.4848,3739576,9729088
201608,109941,657414,2,1.78,"NNW","(ICT)WICHITA ARPT",37.6746,-97.4398,3740476,9726388
201608,109941,657414,3,4.02,"N","(ICT)WICHITA ARPT",37.7077,-97.4213,3742462,9725278
201608,109941,657414,4,4.32,"S","MAIZE",37.7077,-97.4776,3742462,9728656
201608,109941,657417,1,3.4,"WNW","(ICT)WICHITA ARPT",37.6773,-97.4818,3740638,9728908
201608,109941,657417,2,3.19,"WNW","(ICT)WICHITA ARPT",37.6716,-97.4815,3740296,9728890
201608,109941,657417,3,2.91,"WNW","(ICT)WICHITA ARPT",37.6721,-97.4754,3740326,9728524
201608,109941,657417,4,3.27,"NW","(ICT)WICHITA ARPT",37.6768,-97.4793,3740608,9728758
201608,109942,657413,1,5.79,"ENE","AVON POINT",41.4925,-81.9336,4129550,8156016
201608,109943,657415,1,6.72,"W","RIPLEY",42.256,-79.8301,4215360,7949806
201608,109943,657416,1,23.48,"WSW","RIPLEY",42.192,-80.1466,4211520,808796
201608,109944,657418,1,.57,"ESE","(HUT)HUTCHINSON MUNI",38.0669,-97.8603,384014,9751618
201608,109945,657419,1,12.02,"WSW","WILLOWICK",41.5331,-81.7016,4131986,8142096
201611,111115,663274,1,.52,"W","BENTON",41.52,-85.78,4131200,8546800
201611,111115,663275,1,2.07,"N","MICHAELSVILLE",40.55,-85.7,4033000,8542000
201611,111115,663276,1,.53,"E","FAIRMOUNT",40.42,-85.64,4025200,8538400
201611,111115,663277,1,.87,"NW","HOME CORNER",40.53,-85.66,4031800,8539600
201611,111115,663278,1,1.58,"E","FAIRMOUNT",40.42,-85.62,4025200,8537200
201611,111115,663280,1,.87,"SE","LOGANSPORT MUNI ARPT",40.71,-86.37,4042600,8622200
201611,111115,663281,1,.69,"N","LAKE MANITOU",41.06,-86.2,413600,8612000
201611,111115,663282,1,.69,"S","WARSAW ARPT",41.27,-85.85,4116200,8551000
201611,111115,663283,1,0,"N","BENTON",41.52,-85.77,4131200,8546200
201611,111115,663284,1,2.08,"W","RABER",41.08,-85.47,414800,8528200
201611,111115,663285,1,2.09,"E","MURRAY",40.78,-85.16,4046800,859600
201611,111115,663286,1,1.25,"ENE","BLUFFTON",40.74,-85.15,4044400,859000
201611,111115,663291,1,.84,"ENE","LEESBURG",41.3346,-85.835,4120076,8550100
201611,111180,663289,1,1.72,"SE","JONESVILLE",41.96,-84.65,4157600,8439000
201611,111242,663745,1,1.9,"WSW","WHITSON",31.32,-97.48,3119200,9728800
201611,111242,663745,2,3.96,"S","WHITSON",31.2727,-97.4522,3116362,9727132
201611,111242,663745,3,2.52,"SE","WHITSON",31.3015,-97.4233,3118090,9725398
201611,111242,663745,4,1.2,"WSW","WHITSON",31.3258,-97.4697,3119548,9728182
201611,111242,665052,1,2.66,"SSE","MCGREGOR",31.3929,-97.4079,3123574,9724474
201611,111242,665052,2,3.57,"S","MCGREGOR",31.379,-97.4098,3122740,9724588
201611,111242,665052,3,4.71,"SSW","MCGREGOR",31.3682,-97.4535,3122092,9727210
201611,111242,665052,4,3.57,"SSW","MCGREGOR",31.3853,-97.4505,3123118,9727030
201611,111242,665055,1,.87,"WNW","MOODY",31.3232,-97.3643,3119392,9721858
201611,111242,665055,2,1.98,"SW","MOODY",31.2962,-97.3687,3117772,9722122
201611,111242,665055,3,4.14,"W","MOODY",31.315,-97.4199,3118900,9725194
201611,111242,665055,4,3.53,"WNW","MOODY",31.3314,-97.4082,3119884,9724492
201611,111242,665056,1,2.05,"NNW","COPPELL",32.9769,-97.0349,3258614,972094
201611,111242,665056,2,1.69,"NNE","COPPELL",32.9738,-97.0132,3258428,97792
201611,111242,665056,3,1.26,"N","COPPELL",32.9683,-97.0207,3258098,971242
201611,111242,665056,4,1.66,"NNW","COPPELL",32.9702,-97.0355,3258212,972130
201610,111308,664169,1,.69,"N","BELLA VISTA",40.64,-122.23,4038400,12213800
201610,111308,664171,1,1.71,"WNW","SIMS",41.06,-122.36,413600,12221600
201610,111308,664173,1,.69,"S","EAST QUINCY",39.92,-120.9,3955200,12054000
201610,111308,664174,1,3.77,"E","KYBURZ",38.78,-120.23,3846800,12013800
201610,111308,664176,1,.69,"S","PACIFIC",38.76,-120.5,3845600,12030000
201610,111308,664177,1,3.74,"W","SODA SPGS",39.32,-120.45,3919200,12027000
201610,111308,664178,1,.69,"S","EAST QUINCY",39.92,-120.9,3955200,12054000
201610,111308,664179,1,.69,"S","PACIFIC",38.76,-120.5,3845600,12030000
201610,111308,664180,1,3.77,"E","KYBURZ",38.78,-120.23,3846800,12013800
201610,111308,664181,1,3.74,"W","SODA SPGS",39.32,-120.45,3919200,12027000
201610,111308,664182,1,1.71,"WNW","SIMS",41.06,-122.36,413600,12221600
201610,111308,664183,1,.69,"S","PACIFIC",38.76,-120.5,3845600,12030000
201610,111308,664184,1,1.28,"ESE","PLACERVILLE",38.72,-120.78,3843200,12046800
201610,111308,664185,1,0,"N","RANCHO CORDOVA",38.6,-121.3,3836000,12118000
201610,111308,664186,1,.69,"S","PACIFIC",38.76,-120.5,3845600,12030000
201610,111308,664187,1,3.77,"E","KYBURZ",38.78,-120.23,3846800,12013800
201610,111308,664188,1,3.74,"W","SODA SPGS",39.32,-120.45,3919200,12027000
201610,111308,664189,1,1.71,"WNW","SIMS",41.06,-122.36,413600,12221600
201610,111309,664190,1,3.23,"ENE","SHINGLETOWN ARPT",40.53,-121.76,4031800,12145600
201610,111309,664191,1,1.71,"WNW","SIMS",41.06,-122.36,413600,12221600
201610,111309,664192,1,2.26,"ESE","CAMINO",38.72,-120.63,3843200,12037800
201610,111309,664193,1,.69,"S","PACIFIC",38.76,-120.5,3845600,12030000
201610,111309,664194,1,3.77,"E","KYBURZ",38.78,-120.23,3846800,12013800
201610,111309,664196,1,1.71,"WNW","SIMS",41.06,-122.36,413600,12221600
201610,111310,664197,1,1.71,"WNW","SIMS",41.06,-122.36,413600,12221600
201610,111310,664198,1,.69,"S","PACIFIC",38.76,-120.5,3845600,12030000
201610,111310,664199,1,.69,"S","EAST QUINCY",39.92,-120.9,3955200,12054000
201610,111310,664200,1,3.77,"E","KYBURZ",38.78,-120.23,3846800,12013800
201610,111310,664202,1,.88,"SW","PACIFIC",38.76,-120.51,3845600,12030600
201610,111311,664209,1,0,"N","PRINCESS ANNE",38.2,-75.7,3812000,7542000
201610,111311,664209,2,.58,"SW","MARION",38.0243,-75.7878,381458,7547268
201610,111311,664209,3,.32,"S","REHOBETH",38.0254,-75.6697,381524,7540182
201610,111311,664209,4,2.43,"SW","WEST",38.1993,-75.6162,3811958,7536972
201610,111311,664210,1,0,"N","POCOMOKE CITY",38.07,-75.57,384200,7534200
201610,111311,664210,2,2.38,"WNW","BISHOP",38.4407,-75.2618,3826442,7515708
201610,111311,664210,3,2.1,"N","OCEAN PINES",38.4299,-75.1273,3825794,757638
201610,111311,664210,4,2.18,"E","STOCKTON",38.0481,-75.3799,382886,7522794
201610,111312,664211,1,2.18,"NW","WHITHAMS",37.9713,-75.5997,3758278,7535982
201610,111312,664211,2,.42,"NE","HORNTOWN",37.9734,-75.4637,3758404,7527822
201610,111312,664211,3,.87,"NNW","QUINBY",37.562,-75.7549,3733720,7545294
201610,111312,664211,4,.78,"E","CRADDOCKVILLE",37.5805,-75.8558,3734830,7551348
201610,111312,664213,1,.61,"W","WARDTOWN",37.5304,-75.8812,3731824,7552872
201610,111312,664213,2,1.76,"ESE","WILLIS WHARF",37.513,-75.7892,3730780,7547352
201610,111312,664213,3,1.3,"E","TOWNSEND",37.1784,-75.9464,3710704,7556784
201610,111312,664213,4,1.41,"W","CHEAPSIDE",37.1975,-76.0055,3711850,76330
201610,111313,664214,1,0,"N","BOYDTON",36.67,-78.4,3640200,7824000
201610,111313,664214,2,1.46,"NE","MIDWAY",36.6844,-78.2508,3641064,7815048
201610,111313,664214,3,.86,"NNE","REDLAWN",36.6414,-78.2439,3638484,7814634
201610,111313,664214,4,2.74,"S","BOYDTON",36.6304,-78.3964,3637824,7823784
201610,111314,664215,1,1.84,"NNW","WINDSOR",36.0233,-76.9661,361398,7657966
201610,111314,664215,2,2.74,"SSW","WINDSOR",35.9669,-76.9771,3558014,7658626
201610,111314,664215,3,1.01,"SE","BERTIE",35.9705,-76.9163,3558230,7654978
201610,111314,664215,4,2.28,"NE","WINDSOR",36.0241,-76.9222,361446,7655332
201610,111315,664216,1,2.07,"S","QUITSNA",35.9402,-77.0746,3556412,774476
201610,111315,664216,2,2.36,"WSW","AULANDER",36.2133,-77.157,3612798,779420
201610,111315,664216,3,.76,"NNE","COLERAIN",36.2099,-76.7642,3612594,7645852
201610,111315,664216,4,2.56,"ESE","MERRY HILL",36.0069,-76.7271,36414,7643626
201610,111315,664218,1,1.72,"ESE","AHOSKIE TRI CO ARPT",36.2897,-77.1419,3617382,778514
201610,111315,664218,2,4.56,"WNW","COMO",36.5339,-77.0705,3632034,774230
201610,111315,664218,3,3.73,"N","BARTONSVILLE",36.5339,-76.9455,3632034,7656730
201610,111315,664218,4,3.68,"ENE","AHOSKIE",36.2985,-76.918,3617910,7655080
201610,111315,664221,1,0,"N","SEVERN",36.52,-77.18,3631200,7710800
201610,111315,664221,2,.92,"N","EAGLETOWN",36.283,-77.227,3616980,7713620
201610,111315,664221,3,2.49,"SW","BRYANTOWN",36.2576,-77.385,3615456,7723100
201610,111315,664221,4,2.88,"NW","GASTON",36.5317,-77.6637,3631902,7739822
201610,111315,664222,1,0,"N","HOBBSVILLE",36.35,-76.62,3621000,7637200
201610,111315,664222,2,.8,"NE","DORT",36.5394,-76.8617,3632364,7651702
201610,111315,664222,3,1.37,"ENE","CORAPEAKE",36.5394,-76.5582,3632364,7633492
201610,111315,664222,4,2.45,"E","SANY CROSS",36.3715,-76.506,3622290,7630360
201610,111315,664223,1,8.1,"NW","SOUTH MILLS",36.5416,-76.4209,3632496,7625254
201610,111315,664223,2,.81,"W","TEXAS",36.1989,-76.0144,3611934,76864
201610,111315,664223,3,3.51,"NE","TEXAS",36.2398,-75.9609,3614388,7557654
201610,111315,664223,4,6.44,"N","SOUTH MILLS",36.5416,-76.3509,3632496,7621054
201610,111315,664224,1,0,"N","EDENTON",36.07,-76.62,364200,7637200
201610,111315,664224,2,1.33,"NNW","CANNON FERRY",36.2886,-76.6763,3617316,7640578
201610,111315,664224,3,1.3,"NNW","RYLAND",36.2958,-76.6427,3617748,7638562
201610,111315,664224,4,1.72,"N","ST JOHNS",36.0547,-76.5349,363282,7632094
201610,111315,664226,1,2.35,"WNW","MAYOCK",36.5444,-76.2183,3632664,7613098
201610,111315,664226,2,.59,"SE","POWELLS PT",36.1634,-75.8633,369804,7551798
201610,111315,664226,3,1.86,"N","MAMIE",36.1567,-75.8263,369402,7549578
201610,111315,664226,4,1.59,"NNW","KNOTTS IS",36.5422,-75.9279,3632532,7555674
201610,111315,664228,1,5.98,"NNW","LYNCHS CORNER",36.5041,-76.4552,3630246,7627312
201610,111315,664228,2,6.82,"N","LYNCHS CORNER",36.5174,-76.4099,3631044,7624594
201610,111315,664228,3,4.48,"ESE","WEEKSVILLE",36.1933,-76.0968,3611598,765808
201610,111315,664228,4,2.34,"S","BOB WHITE FORD",36.1667,-76.2122,3610002,7612732
201610,111315,664229,1,0,"N","BETHEL",36.12,-76.53,367200,7631800
201610,111315,664229,2,1.07,"SW","BELVIDERE",36.2581,-76.5424,3615486,7632544
201610,111315,664229,3,1.39,"W","PARKVILLE",36.2792,-76.425,3616752,7625500
201610,111315,664229,4,3.81,"E","NEW HOPE",36.1445,-76.252,368670,7615120
201610,111316,664231,1,1.29,"SSW","BOWERS HILL",36.7631,-76.4099,3645786,7624594
201610,111316,664231,2,2.74,"N","OAK GROVE",36.7697,-76.23,3646182,7613800
201610,111316,664231,3,3.45,"SSE","ST BRIDES",36.5571,-76.1682,3633426,7610092
201610,111316,664231,4,4.87,"SSW","WALLACETON",36.5582,-76.4223,3633492,7625338
201610,111316,664232,1,2.18,"WSW","NORFOLK",36.8544,-76.3042,3651264,7618252
201610,111316,664232,2,2.08,"N","HAMPTON RDS",36.9499,-76.3158,3656994,7618948
201610,111316,664232,3,3.45,"ESE","OCEAN VIEW",36.9263,-76.195,3655578,7611700
201610,111316,664232,4,2.99,"ESE","NORFOLK",36.8555,-76.219,3651330,7613140
201610,111316,664233,1,1.86,"NW","PORTSMOUTH",36.8406,-76.3516,3650436,7621096
201610,111316,664233,2,1.52,"SW","PORTSMOUTH",36.8057,-76.3509,3648342,7621054
201610,111316,664233,3,1.65,"ESE","PORTSMOUTH",36.8101,-76.3028,3648606,7618168
201610,111316,664233,4,2.15,"NE","PORTSMOUTH",36.8381,-76.2983,3650286,7617898
201610,111316,664234,1,3.95,"WSW","CLEOPUS",36.5626,-76.8878,3633756,7653268
201610,111316,664234,2,1.36,"E","CHUCKATUCK",36.8686,-76.5555,3652116,7633330
201610,111316,664234,3,1.15,"WSW","HUNTERSVILLE",36.862,-76.4484,3651720,7626904
201610,111316,664234,4,6.06,"E","WHALEYVILLE ARPT",36.5648,-76.5225,3633888,7631350
201610,111316,664235,1,1.56,"S","RUSHMERE",37.0475,-76.6681,372850,7640086
201610,111316,664235,2,4.15,"WSW","MAYNARDS XRDS",36.7037,-76.9373,3642222,7656238
201610,111316,664235,3,4.67,"SSW","MAYNARDS XRDS",36.664,-76.8878,3639840,7653268
201610,111316,664235,4,2.24,"NE","BARTLETT",36.951,-76.4992,3657060,7629952
201610,111316,664239,1,0,"N","BRANCHVILLE",36.57,-77.25,3634200,7715000
201610,111316,664239,2,3.7,"ESE","SUNBEAM",36.5692,-76.9647,3634152,7657882
201610,111316,664239,3,2.1,"WSW","SEDLEY",36.7653,-77.0032,3645918,77192
201610,111316,664239,4,2.02,"S","JOYNER",36.751,-77.2545,3645060,7715270
201610,111316,664240,1,0,"N","FRANKLIN",36.67,-76.92,3640200,7655200
201610,111316,664240,2,.78,"N","FRANKLIN",36.6812,-76.9192,3640872,7655152
201610,111316,664240,3,1.11,"NW","FRANKLIN",36.6823,-76.933,3640938,7655980
201610,111316,664240,4,.96,"W","FRANKLIN",36.6704,-76.9373,3640224,7656238
201610,111316,664242,1,0,"N","BARLEY",36.57,-77.72,3634200,7743200
201610,111316,664242,2,2.56,"WSW","GASKINS",36.5615,-77.4399,3633690,7726394
201609,108551,650267,1,.59,"W","MIDLAND CITY",31.31,-85.5,3118600,8530000
201609,108552,650268,1,1.5,"SSE","RICKS PLACE",31.74,-85.08,3144400,854800
201609,108552,650269,1,0,"N","BACONTON",31.37,-84.16,3122200,849600
201609,108553,655636,1,4.52,"SSE","HOWELL PLACE",29.71,-83.47,2942600,8328200
201609,108553,655637,1,4.68,"ENE","ADAMS BEACH",29.91,-83.56,2954600,8333600
201609,108553,655638,1,.91,"SW","SALEM",29.87,-83.42,2952200,8325200
201609,108558,650303,1,3.76,"SE","RINGOLD",34.1763,-95.0908,3410578,955448
201609,108558,650304,1,2.15,"SSE","SLIM",34.05,-95.09,343000,955400
201609,108558,650305,1,.57,"W","BOSS",33.83,-94.88,3349800,9452800
201609,108558,650306,1,.69,"S","HAWORTH",33.84,-94.65,3350400,9439000
201609,108558,650307,1,2.21,"NE","AMERICA",33.84,-94.52,3350400,9431200
201609,108559,650308,1,0,"N","CEDAR SPGS",32.85,-94.73,3251000,9443800
201609,108560,650350,1,3,"SSW","ENCINO",34.6099,-105.4802,3436594,10528812
201609,108561,650357,1,.58,"SW","WALTERSVILLE",37.8651,-83.9387,3751906,8356322
201609,108561,650357,2,.61,"SW","WALTERSVILLE",37.8645,-83.9388,3751870,8356328
201609,108561,650357,3,.59,"SW","WALTERSVILLE",37.8645,-83.9383,3751870,8356298
201609,108561,650357,4,.56,"SW","WALTERSVILLE",37.8651,-83.9382,3751906,8356292
201609,108561,650359,1,.54,"SE","STANTON",37.8454,-83.8621,3750724,8351726
201609,108561,650359,2,.6,"SE","STANTON",37.8439,-83.8622,3750634,8351732
201609,108561,650359,3,.64,"SE","STANTON",37.8438,-83.8612,3750628,8351672
201609,108561,650359,4,.57,"SE","STANTON",37.8453,-83.8614,3750718,8351684
201609,108576,654787,1,.31,"SW","ELFERS",28.2168,-82.7237,2813008,8243422
201609,108576,654787,2,3.38,"ENE","ELFERS",28.2297,-82.6655,2813782,8239930
201609,108576,654787,3,2.42,"WNW","NEW PORT RW PASCO AR",28.1906,-82.6678,2811436,8240068
201609,108576,654787,4,1.37,"SE","HOLIDAY",28.1768,-82.7232,2810608,8243392
201609,108576,655956,1,7.87,"WSW","ANCLOTE",28.1364,-82.9034,288184,8254204
201609,108576,655956,2,3.99,"E","TARPON SPRINGS",28.1478,-82.6946,288868,8241676
201609,108576,655956,3,3.7,"SE","SAINT PETERSBURG PORTS SITE",27.7229,-82.5864,2743374,8235184
201609,108576,655956,4,4.92,"WSW","BOCA CIEGA",27.7227,-82.8443,2743362,8250658
201609,108576,657041,1,.65,"WSW","ANNA MARIA COMPS SITE",27.536,-82.7496,2732160,8244976
201609,108576,657041,2,2.7,"NW","PARRISH",27.6188,-82.4598,2737128,8227588
201609,108576,657041,3,3.08,"SSW","LAKEWOOD RANCH",27.3886,-82.4489,2723316,8226934
201609,108576,657041,4,4.36,"SE","LONGBEACH",27.3784,-82.639,2722704,8238340
201609,108576,657046,1,2.44,"NW","LONGBOAT KEY",27.3891,-82.6426,2723346,8238556
201609,108576,657046,2,2.62,"ENE","DESOTO LAKES",27.3885,-82.4483,2723310,8226898
201609,108576,657046,3,1.36,"NNW","BEE RIDGE",27.2976,-82.48,2717856,8228800
201609,108576,657046,4,1.37,"SW","SIESTA KEY",27.2637,-82.5625,2715822,8233750
201609,108577,650433,1,1.12,"ESE","SCANDIA",41.9111,-79.0318,4154666,791908
201609,108578,651916,1,1.09,"SE","SCANDIA",41.9103,-79.0334,4154618,792004
201609,108578,651916,2,1.58,"ESE","RUSSELL SCANDIA ARPT",41.9177,-79.004,4155062,79240
201609,108582,651091,1,.35,"ESE","ELIMSPORT",41.1275,-77.0141,417650,77846
201609,108582,651092,1,.27,"SE","ELIMSPORT",41.1278,-77.0157,417668,77942
201609,108582,651093,1,1.16,"SSW","MONTGOMERY",41.1641,-76.8873,419846,7653238
201609,108582,651098,1,.95,"ESE","MUNCY",41.1957,-76.7826,4111742,7646956
201609,108582,651101,1,.35,"E","MUNCY",41.2007,-76.7933,4112042,7647598
201609,108604,650531,1,3.5,"N","MARTINVILLE",32.02,-89.76,321200,8945600
201609,108604,650532,1,1.78,"ESE","HEIDELBERG",31.875,-88.9703,3152500,8858218
201609,108604,650533,1,.81,"ESE","PETAL",31.3435,-89.2585,3120610,8915510
201609,108604,650534,1,2.97,"ENE","STRONGHOPE",31.7439,-90.2322,3144634,9013932
201609,108649,650735,1,.43,"SW","ASHVILLE",39.716,-82.9561,3942960,8257366
201609,108649,650735,2,.45,"SW","ASHVILLE",39.7156,-82.9562,3942936,8257372
201609,108649,650735,3,.43,"SW","ASHVILLE",39.7156,-82.9557,3942936,8257342
201609,108649,650735,4,.4,"SW","ASHVILLE",39.7161,-82.9556,3942966,8257336
201609,108649,650736,1,1.14,"E","FLEATOWN",40.0014,-82.6485,4084,8238910
201609,108649,650736,2,1.14,"E","FLEATOWN",40.001,-82.6485,4060,8238910
201609,108649,650736,3,1.18,"E","FLEATOWN",40.001,-82.6477,4060,8238862
201609,108649,650736,4,1.19,"E","FLEATOWN",40.0014,-82.6477,4084,8238862
201609,108649,650737,1,1.46,"W","NEWARK",40.0712,-82.4276,404272,8225656
201609,108649,650737,2,1.5,"W","NEWARK",40.0706,-82.4283,404236,8225698
201609,108649,650737,3,1.43,"W","NEWARK",40.0706,-82.4271,404236,8225626
201609,108649,650737,4,1.44,"W","NEWARK",40.071,-82.4272,404260,8225632
201609,108649,650738,1,.4,"NW","SOUTH BLOOMFIELD",39.7244,-82.985,3943464,8259100
201609,108649,650738,2,.53,"W","SOUTH BLOOMFIELD",39.72,-82.99,3943200,8259400
201609,108649,650738,3,.53,"WSW","SOUTH BLOOMFIELD",39.718,-82.9897,3943080,8259382
201609,108649,650738,4,.23,"SW","SOUTH BLOOMFIELD",39.7178,-82.9832,3943068,8258992
201609,108649,650738,5,.29,"NNW","SOUTH BLOOMFIELD",39.7239,-82.982,3943434,8258920
201609,108717,651198,1,11.49,"SSW","BUSHNELL",41.07,-103.95,414200,10357000
201609,108717,651199,1,6.57,"SSW","BORDEAUX",42.67,-102.87,4240200,10252200
201609,108717,651204,1,0,"N","(SNY)SIDNEY ARPT",41.1,-102.99,416000,10259400
201609,108717,651205,1,0,"N","SIDNEY",41.15,-102.98,419000,10258800
201609,108717,651206,1,1,"E","SIDNEY",41.15,-102.9608,419000,10257648
201609,108717,651207,1,6.31,"SSE","CHADRON",42.75,-102.94,4245000,10256400
201609,108719,651208,1,20,"NE","KIMBALL",41.4347,-103.3874,4126082,10323244
201609,108719,651209,1,0,"N","MC GREW",41.75,-103.42,4145000,10325200
201609,108719,651210,1,0,"N","KIMBALL",41.23,-103.66,4113800,10339600
201609,108719,651211,1,5,"NE","KIMBALL",41.2812,-103.5919,4116872,10335514
201609,108719,651212,1,6,"S","BRIDGEPORT",41.5832,-103.1,4134992,1036000
201609,108719,651213,1,8,"SW","BRIDGEPORT",41.5881,-103.2095,4135286,10312570
201609,108719,651214,1,6,"SW","BRIDGEPORT",41.6086,-103.1822,4136516,10310932
201609,108719,651221,1,0,"N","LAKE MINATARE",41.93,-103.49,4155800,10329400
201609,108719,651222,1,0,"N","NORTHPORT",41.68,-103.09,4140800,1035400
201609,108719,651224,1,6,"SE","BRIDGEPORT",41.6086,-103.0178,4136516,1031068
201609,108720,651229,1,6,"SSW","ANTON",33.7398,-102.21,3344388,10212600
201609,108720,651230,1,6,"NNW","ROPESVILLE",33.5002,-102.1898,3330012,10211388
201609,108726,651225,1,25,"NE","CHEYENNE",41.3959,-104.4796,4123754,10428776
201609,108726,651226,1,4.36,"ENE","MERIDEN",41.56,-104.24,4133600,10414400
201609,108728,651228,1,10.38,"N","WEST LANCE CREEK",43.2,-104.7,4312000,10442000
201609,108746,651381,1,1.24,"ENE","PLOVER",44.4541,-89.5056,4427246,8930336
